Seed,Total Nodes,Neighbor %,Bizantine %,Protocol,Time,Infected Nodes,Total Messages
70,150,0.05,0.4,AntiEntropy,8.026,100.0,1301
420,150,0.05,0.4,AntiEntropy,7.527,100.0,1327
42,150,0.1,0.1,AntiEntropy,7.525,100.0,1417
70,150,0.1,0.1,AntiEntropy,6.02,100.0,913
420,150,0.1,0.1,AntiEntropy,7.023,100.0,1356
42,150,0.1,0.2,AntiEntropy,7.023,100.0,1193
70,150,0.1,0.2,AntiEntropy,6.522,100.0,1049
420,150,0.1,0.2,AntiEntropy,7.025,100.0,1198
42,150,0.1,0.3,AntiEntropy,6.019,100.0,977
70,150,0.1,0.3,AntiEntropy,6.523,100.0,1101
420,150,0.1,0.3,AntiEntropy,7.525,100.0,1400
42,150,0.1,0.4,AntiEntropy,5.519,100.0,873
70,150,0.1,0.4,AntiEntropy,7.023,100.0,1304
420,150,0.1,0.4,AntiEntropy,7.524,100.0,1383
42,150,0.15,0.1,AntiEntropy,6.521,100.0,1093
70,150,0.15,0.1,AntiEntropy,6.019,100.0,938
420,150,0.15,0.1,AntiEntropy,6.522,100.0,1211
42,150,0.15,0.2,AntiEntropy,6.522,100.0,1072
70,150,0.15,0.2,AntiEntropy,6.019,100.0,934
420,150,0.15,0.2,AntiEntropy,5.017,100.0,817
42,150,0.15,0.3,AntiEntropy,7.024,100.0,1295
70,150,0.15,0.3,AntiEntropy,6.521,100.0,1111
420,150,0.15,0.3,AntiEntropy,7.022,100.0,1388
42,150,0.15,0.4,AntiEntropy,7.525,100.0,1415
70,150,0.15,0.4,AntiEntropy,6.019,100.0,899
420,150,0.15,0.4,AntiEntropy,5.518,100.0,882
42,50,0.05,0.1,AntiEntropy,9.026,100.0,493
70,50,0.05,0.1,AntiEntropy,10.028,100.0,463
420,50,0.05,0.1,AntiEntropy,8.023,100.0,424
42,50,0.05,0.2,AntiEntropy,9.027,100.0,512
70,50,0.05,0.2,AntiEntropy,8.526,100.0,440
420,50,0.05,0.2,AntiEntropy,6.017,100.0,304
42,50,0.05,0.3,AntiEntropy,13.541,100.0,892
70,50,0.05,0.3,AntiEntropy,8.525,100.0,342
420,50,0.05,0.3,AntiEntropy,7.02,100.0,354
42,50,0.05,0.4,AntiEntropy,10.531,100.0,478
70,50,0.05,0.4,AntiEntropy,9.027,100.0,437
420,50,0.05,0.4,AntiEntropy,11.534,100.0,746
42,50,0.1,0.1,AntiEntropy,5.516,100.0,235
70,50,0.1,0.1,AntiEntropy,12.035,100.0,866
420,50,0.1,0.1,AntiEntropy,9.528,100.0,627
42,50,0.1,0.2,AntiEntropy,5.515,100.0,276
70,50,0.1,0.2,AntiEntropy,5.515,100.0,260
420,50,0.1,0.2,AntiEntropy,7.02,100.0,385
42,50,0.1,0.3,AntiEntropy,7.021,100.0,358
70,50,0.1,0.3,AntiEntropy,18.554,100.0,1449
420,50,0.1,0.3,AntiEntropy,7.523,100.0,456
42,50,0.1,0.4,AntiEntropy,7.522,100.0,388
70,50,0.1,0.4,AntiEntropy,9.025,100.0,583
420,50,0.1,0.4,AntiEntropy,9.027,100.0,667
42,50,0.15,0.1,AntiEntropy,6.018,100.0,326
70,50,0.15,0.1,AntiEntropy,10.028,100.0,704
420,50,0.15,0.1,AntiEntropy,6.518,100.0,429
42,50,0.15,0.2,AntiEntropy,5.515,100.0,276
70,50,0.15,0.2,AntiEntropy,6.519,100.0,396
420,50,0.15,0.2,AntiEntropy,5.516,100.0,326
42,50,0.15,0.3,AntiEntropy,6.518,100.0,371
70,50,0.15,0.3,AntiEntropy,8.022,100.0,437
420,50,0.15,0.3,AntiEntropy,6.018,100.0,356
42,50,0.15,0.4,AntiEntropy,4.514,100.0,192
70,50,0.15,0.4,AntiEntropy,11.032,100.0,812
420,50,0.15,0.4,AntiEntropy,4.012,100.0,196
42,100,0.05,0.1,AntiEntropy,6.019,100.0,587
70,100,0.05,0.1,AntiEntropy,7.523,100.0,742
420,100,0.05,0.1,AntiEntropy,9.529,100.0,1099
42,100,0.05,0.2,AntiEntropy,7.022,100.0,750
70,100,0.05,0.2,AntiEntropy,8.527,100.0,1139
420,100,0.05,0.2,AntiEntropy,9.527,100.0,1128
42,100,0.05,0.3,AntiEntropy,12.539,100.0,1732
70,100,0.05,0.3,AntiEntropy,9.528,100.0,1178
420,100,0.05,0.3,AntiEntropy,9.529,100.0,1244
42,100,0.05,0.4,AntiEntropy,7.525,100.0,929
70,100,0.05,0.4,AntiEntropy,8.527,100.0,880
420,100,0.05,0.4,AntiEntropy,8.027,100.0,875
42,100,0.1,0.1,AntiEntropy,6.52,100.0,708
70,100,0.1,0.1,AntiEntropy,7.522,100.0,917
420,100,0.1,0.1,AntiEntropy,6.018,100.0,598
42,100,0.1,0.2,AntiEntropy,7.021,100.0,940
70,100,0.1,0.2,AntiEntropy,6.52,100.0,713
420,100,0.1,0.2,AntiEntropy,7.022,100.0,879
42,100,0.1,0.3,AntiEntropy,8.527,100.0,1130
70,100,0.1,0.3,AntiEntropy,11.536,100.0,1696
420,100,0.1,0.3,AntiEntropy,7.524,100.0,896
42,100,0.1,0.4,AntiEntropy,6.019,100.0,667
70,100,0.1,0.4,AntiEntropy,6.019,100.0,676
420,100,0.1,0.4,AntiEntropy,5.016,100.0,463
42,100,0.15,0.1,AntiEntropy,6.521,100.0,717
70,100,0.15,0.1,AntiEntropy,5.016,100.0,522
420,100,0.15,0.1,AntiEntropy,7.022,100.0,841
42,100,0.15,0.2,AntiEntropy,7.524,100.0,1021
70,100,0.15,0.2,AntiEntropy,7.523,100.0,1008
420,100,0.15,0.2,AntiEntropy,7.522,100.0,1001
42,100,0.15,0.3,AntiEntropy,6.52,100.0,730
70,100,0.15,0.3,AntiEntropy,5.016,100.0,527
420,100,0.15,0.3,AntiEntropy,6.019,100.0,627
42,100,0.15,0.4,AntiEntropy,6.018,100.0,703
70,100,0.15,0.4,AntiEntropy,8.026,100.0,1062
420,100,0.15,0.4,AntiEntropy,7.023,100.0,867
42,150,0.05,0.1,AntiEntropy,11.537,100.0,2500
70,150,0.05,0.1,AntiEntropy,10.534,100.0,2105
420,150,0.05,0.1,AntiEntropy,7.525,100.0,1321
42,150,0.05,0.2,AntiEntropy,8.528,100.0,1478
70,150,0.05,0.2,AntiEntropy,6.52,100.0,1021
420,150,0.05,0.2,AntiEntropy,9.03,100.0,1665
42,150,0.05,0.3,AntiEntropy,9.031,100.0,1672
70,150,0.05,0.3,AntiEntropy,7.023,100.0,1102
420,150,0.05,0.3,AntiEntropy,7.023,100.0,1178
42,150,0.05,0.4,AntiEntropy,7.024,100.0,1107
70,150,0.05,0.4,AntiEntropy,17.56,100.0,4157
420,150,0.05,0.4,AntiEntropy,8.527,100.0,1590
42,150,0.1,0.1,AntiEntropy,7.024,100.0,1264
70,150,0.1,0.1,AntiEntropy,6.522,100.0,1003
420,150,0.1,0.1,AntiEntropy,7.525,100.0,1490
42,150,0.1,0.2,AntiEntropy,8.026,100.0,1519
70,150,0.1,0.2,AntiEntropy,8.026,100.0,1450
420,150,0.1,0.2,AntiEntropy,6.02,100.0,901
42,150,0.1,0.3,AntiEntropy,5.017,100.0,688
70,150,0.1,0.3,AntiEntropy,7.525,100.0,1419
420,150,0.1,0.3,AntiEntropy,7.524,100.0,1394
42,150,0.1,0.4,AntiEntropy,6.02,100.0,1027
70,150,0.1,0.4,AntiEntropy,5.017,100.0,746
420,150,0.1,0.4,AntiEntropy,5.519,100.0,832
42,150,0.15,0.1,AntiEntropy,8.026,100.0,1540
70,150,0.15,0.1,AntiEntropy,5.017,100.0,658
420,150,0.15,0.1,AntiEntropy,4.516,100.0,687
42,150,0.15,0.2,AntiEntropy,6.019,100.0,946
70,150,0.15,0.2,AntiEntropy,5.518,100.0,815
420,150,0.15,0.2,AntiEntropy,7.023,100.0,1373
42,150,0.15,0.3,AntiEntropy,5.519,100.0,917
70,150,0.15,0.3,AntiEntropy,6.521,100.0,1099
420,150,0.15,0.3,AntiEntropy,5.518,100.0,912
42,150,0.15,0.4,AntiEntropy,6.019,100.0,999
70,150,0.15,0.4,AntiEntropy,5.519,100.0,884
420,150,0.15,0.4,AntiEntropy,5.518,100.0,893
42,50,0.05,0.1,AntiEntropy,10.532,100.0,604
70,50,0.05,0.1,AntiEntropy,12.537,100.0,664
420,50,0.05,0.1,AntiEntropy,11.033,100.0,773
42,50,0.05,0.2,AntiEntropy,13.54,100.0,929
70,50,0.05,0.2,AntiEntropy,9.527,100.0,452
420,50,0.05,0.2,AntiEntropy,11.03,100.0,774
42,50,0.05,0.3,AntiEntropy,9.529,100.0,592
70,50,0.05,0.3,AntiEntropy,8.022,100.0,373
420,50,0.05,0.3,AntiEntropy,9.028,100.0,542
42,50,0.05,0.4,AntiEntropy,11.032,100.0,647
70,50,0.05,0.4,AntiEntropy,8.525,100.0,428
420,50,0.05,0.4,AntiEntropy,7.522,100.0,426
42,50,0.1,0.1,AntiEntropy,7.021,100.0,354
70,50,0.1,0.1,AntiEntropy,6.018,100.0,340
420,50,0.1,0.1,AntiEntropy,6.018,100.0,303
42,50,0.1,0.2,AntiEntropy,5.515,100.0,268
70,50,0.1,0.2,AntiEntropy,7.021,100.0,414
420,50,0.1,0.2,AntiEntropy,6.519,100.0,363
42,50,0.1,0.3,AntiEntropy,5.516,100.0,243
70,50,0.1,0.3,AntiEntropy,10.029,100.0,640
420,50,0.1,0.3,AntiEntropy,6.017,100.0,339
42,50,0.1,0.4,AntiEntropy,10.53,100.0,744
70,50,0.1,0.4,AntiEntropy,5.516,100.0,296
420,50,0.1,0.4,AntiEntropy,6.52,100.0,386
42,50,0.15,0.1,AntiEntropy,7.02,100.0,368
70,50,0.15,0.1,AntiEntropy,5.516,100.0,272
420,50,0.15,0.1,AntiEntropy,5.515,100.0,324
42,50,0.15,0.2,AntiEntropy,6.52,100.0,369
70,50,0.15,0.2,AntiEntropy,5.517,100.0,310
420,50,0.15,0.2,AntiEntropy,6.017,100.0,364
42,50,0.15,0.3,AntiEntropy,7.521,100.0,451
70,50,0.15,0.3,AntiEntropy,6.518,100.0,415
420,50,0.15,0.3,AntiEntropy,4.512,100.0,238
42,50,0.15,0.4,AntiEntropy,5.516,100.0,286
70,50,0.15,0.4,AntiEntropy,7.021,100.0,440
420,50,0.15,0.4,AntiEntropy,6.519,100.0,423
42,100,0.05,0.1,AntiEntropy,10.031,100.0,1329
70,100,0.05,0.1,AntiEntropy,9.53,100.0,1178
420,100,0.05,0.1,AntiEntropy,11.537,100.0,1480
42,100,0.05,0.2,AntiEntropy,7.525,100.0,807
70,100,0.05,0.2,AntiEntropy,6.019,100.0,660
420,100,0.05,0.2,AntiEntropy,10.536,100.0,1374
42,100,0.05,0.3,AntiEntropy,10.032,100.0,1272
70,100,0.05,0.3,AntiEntropy,7.022,100.0,682
420,100,0.05,0.3,AntiEntropy,7.524,100.0,892
42,100,0.05,0.4,AntiEntropy,7.022,100.0,811
70,100,0.05,0.4,AntiEntropy,9.529,100.0,1101
420,100,0.05,0.4,AntiEntropy,11.034,100.0,1484
42,100,0.1,0.1,AntiEntropy,15.046,100.0,2352
70,100,0.1,0.1,AntiEntropy,7.023,100.0,857
420,100,0.1,0.1,AntiEntropy,7.023,100.0,738
42,100,0.1,0.2,AntiEntropy,10.029,100.0,1551
70,100,0.1,0.2,AntiEntropy,6.52,100.0,745
420,100,0.1,0.2,AntiEntropy,6.519,100.0,774
42,100,0.1,0.3,AntiEntropy,6.019,100.0,673
70,100,0.1,0.3,AntiEntropy,9.529,100.0,1294
420,100,0.1,0.3,AntiEntropy,5.517,100.0,528
42,100,0.1,0.4,AntiEntropy,6.019,100.0,654
70,100,0.1,0.4,AntiEntropy,6.521,100.0,740
420,100,0.1,0.4,AntiEntropy,7.022,100.0,895
42,100,0.15,0.1,AntiEntropy,4.514,100.0,424
70,100,0.15,0.1,AntiEntropy,5.517,100.0,636
420,100,0.15,0.1,AntiEntropy,6.521,100.0,771
42,100,0.15,0.2,AntiEntropy,5.016,100.0,531
70,100,0.15,0.2,AntiEntropy,5.517,100.0,638
420,100,0.15,0.2,AntiEntropy,6.52,100.0,825
42,100,0.15,0.3,AntiEntropy,6.02,100.0,651
70,100,0.15,0.3,AntiEntropy,9.028,100.0,1303
420,100,0.15,0.3,AntiEntropy,5.517,100.0,541
42,100,0.15,0.4,AntiEntropy,5.518,100.0,595
70,100,0.15,0.4,AntiEntropy,6.018,100.0,644
420,100,0.15,0.4,AntiEntropy,5.016,100.0,521
42,150,0.05,0.1,AntiEntropy,10.535,100.0,2167
70,150,0.05,0.1,AntiEntropy,8.53,100.0,1488
420,150,0.05,0.1,AntiEntropy,9.533,100.0,1923
42,150,0.05,0.2,AntiEntropy,10.032,100.0,1907
70,150,0.05,0.2,AntiEntropy,8.026,100.0,1442
420,150,0.05,0.2,AntiEntropy,10.032,100.0,1975
42,150,0.05,0.3,AntiEntropy,8.027,100.0,1362
70,150,0.05,0.3,AntiEntropy,14.551,100.0,3289
420,150,0.05,0.3,AntiEntropy,7.024,100.0,1112
42,150,0.05,0.4,AntiEntropy,7.024,100.0,1067
70,150,0.05,0.4,AntiEntropy,11.54,100.0,2322
420,150,0.05,0.4,AntiEntropy,8.528,100.0,1660
42,150,0.1,0.1,AntiEntropy,6.522,100.0,1111
70,150,0.1,0.1,AntiEntropy,6.522,100.0,1017
420,150,0.1,0.1,AntiEntropy,6.522,100.0,1241
42,150,0.1,0.2,AntiEntropy,7.024,100.0,1194
70,150,0.1,0.2,AntiEntropy,6.521,100.0,1050
420,150,0.1,0.2,AntiEntropy,6.02,100.0,1012
42,150,0.1,0.3,AntiEntropy,5.518,100.0,826
70,150,0.1,0.3,AntiEntropy,8.025,100.0,1557
420,150,0.1,0.3,AntiEntropy,7.525,100.0,1396
42,150,0.1,0.4,AntiEntropy,5.518,100.0,892
70,150,0.1,0.4,AntiEntropy,7.524,100.0,1494
420,150,0.1,0.4,AntiEntropy,7.525,100.0,1398
42,150,0.15,0.1,AntiEntropy,5.519,100.0,818
70,150,0.15,0.1,AntiEntropy,6.521,100.0,1102
420,150,0.15,0.1,AntiEntropy,6.02,100.0,1084
42,150,0.15,0.2,AntiEntropy,6.017,100.0,958
70,150,0.15,0.2,AntiEntropy,5.519,100.0,788
420,150,0.15,0.2,AntiEntropy,5.518,100.0,928
42,150,0.15,0.3,AntiEntropy,5.017,100.0,772
70,150,0.15,0.3,AntiEntropy,5.518,100.0,834
420,150,0.15,0.3,AntiEntropy,5.017,100.0,812
42,150,0.15,0.4,AntiEntropy,6.522,100.0,1134
70,150,0.15,0.4,AntiEntropy,5.017,100.0,702
420,150,0.15,0.4,AntiEntropy,5.017,100.0,756
42,50,0.05,0.1,AntiEntropy,7.021,100.0,324
70,50,0.05,0.1,AntiEntropy,12.536,100.0,648
420,50,0.05,0.1,AntiEntropy,6.018,100.0,317
42,50,0.05,0.2,AntiEntropy,13.041,100.0,904
70,50,0.05,0.2,AntiEntropy,11.032,100.0,614
420,50,0.05,0.2,AntiEntropy,7.022,100.0,382
42,50,0.05,0.3,AntiEntropy,9.026,100.0,533
70,50,0.05,0.3,AntiEntropy,7.522,100.0,315
420,50,0.05,0.3,AntiEntropy,6.018,100.0,228
42,50,0.05,0.4,AntiEntropy,8.023,100.0,396
70,50,0.05,0.4,AntiEntropy,8.525,100.0,437
420,50,0.05,0.4,AntiEntropy,8.022,100.0,471
42,50,0.1,0.1,AntiEntropy,9.025,100.0,558
70,50,0.1,0.1,AntiEntropy,5.015,100.0,232
420,50,0.1,0.1,AntiEntropy,9.025,100.0,531
42,50,0.1,0.2,AntiEntropy,9.528,100.0,657
70,50,0.1,0.2,AntiEntropy,5.516,100.0,268
420,50,0.1,0.2,AntiEntropy,5.014,100.0,208
42,50,0.1,0.3,AntiEntropy,9.026,100.0,602
70,50,0.1,0.3,AntiEntropy,10.531,100.0,727
420,50,0.1,0.3,AntiEntropy,7.019,100.0,398
42,50,0.1,0.4,AntiEntropy,6.519,100.0,310
70,50,0.1,0.4,AntiEntropy,6.519,100.0,371
420,50,0.1,0.4,AntiEntropy,7.523,100.0,465
42,50,0.15,0.1,AntiEntropy,9.027,100.0,531
70,50,0.15,0.1,AntiEntropy,7.021,100.0,374
420,50,0.15,0.1,AntiEntropy,5.014,100.0,283
42,50,0.15,0.2,AntiEntropy,7.021,100.0,428
70,50,0.15,0.2,AntiEntropy,5.517,100.0,300
420,50,0.15,0.2,AntiEntropy,7.522,100.0,492
42,50,0.15,0.3,AntiEntropy,6.519,100.0,345
70,50,0.15,0.3,AntiEntropy,5.516,100.0,310
420,50,0.15,0.3,AntiEntropy,4.514,100.0,242
42,50,0.15,0.4,AntiEntropy,5.015,100.0,238
70,50,0.15,0.4,AntiEntropy,7.021,100.0,433
420,50,0.15,0.4,AntiEntropy,6.518,100.0,431
42,100,0.05,0.1,AntiEntropy,7.523,100.0,864
70,100,0.05,0.1,AntiEntropy,7.523,100.0,845
420,100,0.05,0.1,AntiEntropy,12.539,100.0,1577
42,100,0.05,0.2,AntiEntropy,10.032,100.0,1295
70,100,0.05,0.2,AntiEntropy,8.528,100.0,1166
420,100,0.05,0.2,AntiEntropy,9.03,100.0,1023
42,100,0.05,0.3,AntiEntropy,8.527,100.0,928
70,100,0.05,0.3,AntiEntropy,10.532,100.0,1454
420,100,0.05,0.3,AntiEntropy,10.03,100.0,1328
42,100,0.05,0.4,AntiEntropy,8.026,100.0,1065
70,100,0.05,0.4,AntiEntropy,7.022,100.0,604
420,100,0.05,0.4,AntiEntropy,6.52,100.0,684
42,100,0.1,0.1,AntiEntropy,6.521,100.0,726
70,100,0.1,0.1,AntiEntropy,7.523,100.0,935
420,100,0.1,0.1,AntiEntropy,8.026,100.0,896
42,100,0.1,0.2,AntiEntropy,7.023,100.0,938
70,100,0.1,0.2,AntiEntropy,6.019,100.0,662
420,100,0.1,0.2,AntiEntropy,7.022,100.0,872
42,100,0.1,0.3,AntiEntropy,5.017,100.0,497
70,100,0.1,0.3,AntiEntropy,7.524,100.0,888
420,100,0.1,0.3,AntiEntropy,7.023,100.0,830
42,100,0.1,0.4,AntiEntropy,6.019,100.0,604
70,100,0.1,0.4,AntiEntropy,5.517,100.0,549
420,100,0.1,0.4,AntiEntropy,5.016,100.0,551
42,100,0.15,0.1,AntiEntropy,4.515,100.0,404
70,100,0.15,0.1,AntiEntropy,6.02,100.0,707
420,100,0.15,0.1,AntiEntropy,5.517,100.0,603
42,100,0.15,0.2,AntiEntropy,5.517,100.0,586
70,100,0.15,0.2,AntiEntropy,5.016,100.0,519
420,100,0.15,0.2,AntiEntropy,4.515,100.0,438
42,100,0.15,0.3,AntiEntropy,6.52,100.0,753
70,100,0.15,0.3,AntiEntropy,8.527,100.0,1181
420,100,0.15,0.3,AntiEntropy,5.016,100.0,451
42,100,0.15,0.4,AntiEntropy,5.016,100.0,533
70,100,0.15,0.4,AntiEntropy,5.517,100.0,530
420,100,0.15,0.4,AntiEntropy,4.515,100.0,456
42,150,0.05,0.1,AntiEntropy,8.529,100.0,1517
70,150,0.05,0.1,AntiEntropy,10.033,100.0,1944
420,150,0.05,0.1,AntiEntropy,7.022,100.0,1155
42,150,0.05,0.2,AntiEntropy,7.524,100.0,1158
70,150,0.05,0.2,AntiEntropy,6.02,100.0,922
420,150,0.05,0.2,AntiEntropy,12.039,100.0,2566
42,150,0.05,0.3,AntiEntropy,7.526,100.0,1185
420,150,0.05,0.3,AntiEntropy,7.526,100.0,1299
42,150,0.05,0.4,AntiEntropy,8.528,100.0,1581
70,150,0.05,0.4,AntiEntropy,11.537,100.0,2385
420,150,0.05,0.4,AntiEntropy,8.528,100.0,1582
42,150,0.1,0.1,AntiEntropy,7.526,100.0,1413
70,150,0.1,0.1,AntiEntropy,6.02,100.0,929
420,150,0.1,0.1,AntiEntropy,5.016,100.0,803
42,150,0.1,0.2,AntiEntropy,6.019,100.0,898
70,150,0.1,0.2,AntiEntropy,5.518,100.0,771
420,150,0.1,0.2,AntiEntropy,6.019,100.0,929
42,150,0.1,0.3,AntiEntropy,6.52,100.0,1127
70,150,0.1,0.3,AntiEntropy,6.021,100.0,1003
420,150,0.1,0.3,AntiEntropy,6.02,100.0,972
42,150,0.1,0.4,AntiEntropy,7.023,100.0,1324
70,150,0.1,0.4,AntiEntropy,6.522,100.0,1121
420,150,0.1,0.4,AntiEntropy,6.02,100.0,941
42,150,0.15,0.1,AntiEntropy,8.528,100.0,1689
70,150,0.15,0.1,AntiEntropy,9.031,100.0,1809
420,150,0.15,0.1,AntiEntropy,6.02,100.0,1072
42,150,0.15,0.2,AntiEntropy,6.522,100.0,1040
70,150,0.15,0.2,AntiEntropy,8.527,100.0,1656
420,150,0.15,0.2,AntiEntropy,5.518,100.0,945
42,150,0.15,0.3,AntiEntropy,6.522,100.0,1149
70,150,0.15,0.3,AntiEntropy,6.521,100.0,1115
420,150,0.15,0.3,AntiEntropy,5.519,100.0,908
42,150,0.15,0.4,AntiEntropy,8.529,100.0,1694
70,150,0.15,0.4,AntiEntropy,5.518,100.0,855
420,150,0.15,0.4,AntiEntropy,6.522,100.0,1162
42,50,0.05,0.1,AntiEntropy,8.024,100.0,433
70,50,0.05,0.1,AntiEntropy,9.026,100.0,373
420,50,0.05,0.1,AntiEntropy,8.022,100.0,479
42,50,0.05,0.2,AntiEntropy,11.534,100.0,729
70,50,0.05,0.2,AntiEntropy,8.526,100.0,382
420,50,0.05,0.2,AntiEntropy,9.024,100.0,569
42,50,0.05,0.3,AntiEntropy,8.023,100.0,440
70,50,0.05,0.3,AntiEntropy,9.027,100.0,489
420,50,0.05,0.3,AntiEntropy,8.025,100.0,418
42,50,0.05,0.4,AntiEntropy,8.024,100.0,391
70,50,0.05,0.4,AntiEntropy,9.027,100.0,514
420,50,0.05,0.4,AntiEntropy,6.018,100.0,277
42,50,0.1,0.1,AntiEntropy,6.016,100.0,247
70,50,0.1,0.1,AntiEntropy,8.025,100.0,525
420,50,0.1,0.1,AntiEntropy,9.528,100.0,619
42,50,0.1,0.2,AntiEntropy,4.513,100.0,210
70,50,0.1,0.2,AntiEntropy,5.517,100.0,273
420,50,0.1,0.2,AntiEntropy,11.031,100.0,767
42,50,0.1,0.3,AntiEntropy,6.018,100.0,330
70,50,0.1,0.3,AntiEntropy,11.032,100.0,715
420,50,0.1,0.3,AntiEntropy,5.515,100.0,274
42,50,0.1,0.4,AntiEntropy,8.526,100.0,494
70,50,0.1,0.4,AntiEntropy,8.526,100.0,530
420,50,0.1,0.4,AntiEntropy,7.521,100.0,530
42,50,0.15,0.1,AntiEntropy,7.523,100.0,377
70,50,0.15,0.1,AntiEntropy,7.523,100.0,472
420,50,0.15,0.1,AntiEntropy,5.014,100.0,283
42,50,0.15,0.2,AntiEntropy,6.018,100.0,333
70,50,0.15,0.2,AntiEntropy,5.516,100.0,283
420,50,0.15,0.2,AntiEntropy,7.02,100.0,483
42,50,0.15,0.3,AntiEntropy,6.52,100.0,357
70,50,0.15,0.3,AntiEntropy,6.018,100.0,349
420,50,0.15,0.3,AntiEntropy,8.525,100.0,594
42,50,0.15,0.4,AntiEntropy,5.015,100.0,216
70,50,0.15,0.4,AntiEntropy,6.016,100.0,316
420,50,0.15,0.4,AntiEntropy,5.517,100.0,336
42,100,0.05,0.1,AntiEntropy,9.028,100.0,1050
70,100,0.05,0.1,AntiEntropy,13.542,100.0,1979
420,100,0.05,0.1,AntiEntropy,10.534,100.0,1279
42,100,0.05,0.2,AntiEntropy,7.023,100.0,729
70,100,0.05,0.2,AntiEntropy,10.031,100.0,1408
420,100,0.05,0.2,AntiEntropy,8.026,100.0,885
42,100,0.05,0.3,AntiEntropy,11.035,100.0,1366
70,100,0.05,0.3,AntiEntropy,6.52,100.0,672
420,100,0.05,0.3,AntiEntropy,8.024,100.0,1006
42,100,0.05,0.4,AntiEntropy,12.038,100.0,1856
70,100,0.05,0.4,AntiEntropy,11.034,100.0,1411
420,100,0.05,0.4,AntiEntropy,7.524,100.0,848
42,100,0.1,0.1,AntiEntropy,6.018,100.0,600
70,100,0.1,0.1,AntiEntropy,7.523,100.0,931
420,100,0.1,0.1,AntiEntropy,7.523,100.0,797
42,100,0.1,0.2,AntiEntropy,7.522,100.0,1001
70,100,0.1,0.2,AntiEntropy,7.022,100.0,820
420,100,0.1,0.2,AntiEntropy,6.019,100.0,647
42,100,0.1,0.3,AntiEntropy,6.019,100.0,692
70,100,0.1,0.3,AntiEntropy,10.031,100.0,1396
420,100,0.1,0.3,AntiEntropy,7.523,100.0,938
42,100,0.1,0.4,AntiEntropy,7.022,100.0,828
70,100,0.1,0.4,AntiEntropy,8.026,100.0,948
420,100,0.1,0.4,AntiEntropy,6.018,100.0,694
42,100,0.15,0.1,AntiEntropy,6.521,100.0,780
70,100,0.15,0.1,AntiEntropy,5.015,100.0,519
420,100,0.15,0.1,AntiEntropy,5.518,100.0,564
42,100,0.15,0.2,AntiEntropy,4.012,100.0,341
70,100,0.15,0.2,AntiEntropy,6.519,100.0,806
420,100,0.15,0.2,AntiEntropy,7.022,100.0,902
42,100,0.15,0.3,AntiEntropy,5.517,100.0,529
70,100,0.15,0.3,AntiEntropy,5.013,100.0,476
420,100,0.15,0.3,AntiEntropy,5.518,100.0,500
42,100,0.15,0.4,AntiEntropy,5.517,100.0,622
70,100,0.15,0.4,AntiEntropy,6.019,100.0,602
420,100,0.15,0.4,AntiEntropy,5.518,100.0,552
42,150,0.05,0.1,AntiEntropy,9.03,100.0,1721
70,150,0.05,0.1,AntiEntropy,8.026,100.0,1403
420,150,0.05,0.1,AntiEntropy,6.522,100.0,1021
42,150,0.05,0.2,AntiEntropy,8.529,100.0,1388
70,150,0.05,0.2,AntiEntropy,7.524,100.0,1305
420,150,0.05,0.2,AntiEntropy,7.526,100.0,1270
42,150,0.05,0.3,AntiEntropy,12.04,100.0,2522
70,150,0.05,0.3,AntiEntropy,7.022,100.0,1107
420,150,0.05,0.3,AntiEntropy,12.033,100.0,2690
42,150,0.05,0.4,AntiEntropy,12.039,100.0,2564
70,150,0.05,0.4,AntiEntropy,13.542,100.0,2922
420,150,0.05,0.4,AntiEntropy,7.024,100.0,1196
42,150,0.1,0.1,AntiEntropy,5.517,100.0,821
70,150,0.1,0.1,AntiEntropy,7.023,100.0,1178
420,150,0.1,0.1,AntiEntropy,5.016,100.0,767
42,150,0.1,0.2,AntiEntropy,6.02,100.0,935
70,150,0.1,0.2,AntiEntropy,5.52,100.0,734
420,150,0.1,0.2,AntiEntropy,6.021,100.0,976
42,150,0.1,0.3,AntiEntropy,5.016,100.0,706
70,150,0.1,0.3,AntiEntropy,6.522,100.0,1115
420,150,0.1,0.3,AntiEntropy,6.523,100.0,1077
42,150,0.1,0.4,AntiEntropy,5.518,100.0,903
70,150,0.1,0.4,AntiEntropy,6.522,100.0,1138
420,150,0.1,0.4,AntiEntropy,7.526,100.0,1407
42,150,0.15,0.1,AntiEntropy,7.024,100.0,1233
70,150,0.15,0.1,AntiEntropy,7.022,100.0,1212
420,150,0.15,0.1,AntiEntropy,6.02,100.0,1046
42,150,0.15,0.2,AntiEntropy,6.522,100.0,1138
70,150,0.15,0.2,AntiEntropy,6.02,100.0,941
420,150,0.15,0.2,AntiEntropy,5.519,100.0,910
42,150,0.15,0.3,AntiEntropy,7.024,100.0,1323
70,150,0.15,0.3,AntiEntropy,6.019,100.0,921
420,150,0.15,0.3,AntiEntropy,6.02,100.0,1069
42,150,0.15,0.4,AntiEntropy,5.518,100.0,824
70,150,0.15,0.4,AntiEntropy,5.518,100.0,746
420,150,0.15,0.4,AntiEntropy,5.518,100.0,895
42,50,0.05,0.1,AntiEntropy,8.526,100.0,458
70,50,0.05,0.1,AntiEntropy,11.032,100.0,565
